time_utc,symbol,direction,score,reason,details
2026-01-15T20:44:34+00:00,LCID,bearish,2.787,expectancy_blocked:score_floor_breach,—
2026-01-15T20:44:37+00:00,MA,bullish,3.396,max_positions_reached,—
2026-01-15T20:45:27+00:00,BLK,bearish,4.410,order_validation_failed,Order $1160.96 exceeds max position size $825.00
2026-01-15T20:45:27+00:00,PFE,bullish,2.865,expectancy_blocked:score_floor_breach,—
2026-01-15T20:45:27+00:00,WFC,bullish,2.830,expectancy_blocked:score_floor_breach,—
2026-01-15T20:45:27+00:00,BLK,bearish,4.409,order_validation_failed,Order $1160.70 exceeds max position size $825.00
2026-01-15T20:45:27+00:00,PFE,bullish,2.864,expectancy_blocked:score_floor_breach,—
2026-01-15T20:45:27+00:00,WFC,bullish,2.828,expectancy_blocked:score_floor_breach,—
2026-01-15T20:45:29+00:00,COST,bearish,3.677,order_validation_failed,Order $956.65 exceeds max position size $825.00
2026-01-15T20:45:29+00:00,COST,bearish,3.675,order_validation_failed,Order $956.65 exceeds max position size $825.00
2026-01-15T20:45:38+00:00,LCID,bearish,3.386,max_positions_reached,—
2026-01-15T20:45:38+00:00,MA,bullish,2.250,expectancy_blocked:score_floor_breach,—
2026-01-15T20:45:41+00:00,LCID,bearish,3.386,max_positions_reached,—
2026-01-15T20:45:41+00:00,MA,bullish,2.251,expectancy_blocked:score_floor_breach,—
